X,Y,OBJECTID,ID,EXTERNO,DIRECCION,LOCALIDAD,EQUIPO,NUMEROINTERSECCIONES_POREQUIPO,UBICACIONEQUIPO,FECHAINSTALACION,OPERACIONACTUAL,FUNCIONAMIENTO,IMPLEMENTACION,TIPOINTERSECCION,GRUPOSENALES,TOTALGRUPOSENALES,NUMEROFASES,GRUPOSVEHICULARES,GRUPOS_BRT,GRUPOSPEATONALES,GRUPOSSONOROS,GRUPOSCICLISTAS,CANTIDADCONTADORES,FUNCIONDETECTORES,ZONAAUTOMATICA
-74.15648867,4.62456293100001,1586,887,3454,KR 79 X CL 38C S,KENNEDY,C900,SENCILLA,SI,1987/12/29 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",6,6,3,"2,3,4",N/A,"22,23,34",N/A,NO,0,N/A,3528
-74.16601496,4.62102022200003,1587,910,3455,AK 80 X AC 43 S,KENNEDY,ACTROS,SENCILLA,SI,1988/01/29 00:00:00+00,Desvío - PMT,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",17,17,3,"1,2,3,4,5,7,8,93,61,64",N/A,"21,22,23,24,32,33,34",N/A,"41,42",0,N/A,3509
-74.16431742,4.61812144100003,1588,906,3456,KR 79 X AC 43 S,KENNEDY,C900,SENCILLA,SI,1987/12/29 00:00:00+00,PMT,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",8,8,3,"1,2,3,4",N/A,"21,22,24,33",N/A,NO,0,Cola - Siguiente Intersección,3531
-74.15452949,4.62274134199998,1589,881,3457,KR 78K X CL 38C S,KENNEDY,ACTROS,SENCILLA,SI,1987/12/29 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",10,10,3,"1,2,3,91,63",N/A,"22,23,31,391",N/A,41,0,N/A,3528
-74.15334242,4.62404235299999,1590,875,3458,KR 78K X CL 37 S,KENNEDY,ACTROS,SENCILLA,SI,1987/12/29 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",10,10,4,"1,2,8,92,94",N/A,"21,28,32","721, 728, 732",42,0,Fases por demanda peatonal sonoro,3528
-74.15097259,4.62186105500001,1591,868,3459,KR 78B X CL 37 S,KENNEDY,C900,SENCILLA,SI,1988/12/28 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",7,7,3,"1,2,3,6,91",N/A,"22,23",N/A,NO,0,N/A,3528
-74.15014172,4.62754890399998,1592,864,3460,KR 78K X CL 26 S,KENNEDY,ACTROS,SENCILLA,SI,1993/12/29 00:00:00+00,PMT,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",14,14,4,"1,2,3,4,5,8",N/A,"21,22,23,24,31,32,33,34",N/A,NO,0,N/A,3528
-74.14778933,4.62538379699998,1593,858,3461,KR 78B X CL 26 S,KENNEDY,C900,SENCILLA,SI,1987/12/29 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",12,12,4,"1,2,3,4,6,8,63,64",N/A,"21,22,23,34",N/A,NO,0,N/A,3528
-74.13323736,4.61777429300002,1594,811,3462,KR 70B X CL 8 S,KENNEDY,C900,DOBLE,SI,2004/10/21 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",10,14,3,"1,4,5,6,61,94",N/A,"21,24,34,294",N/A,NO,0,N/A,3523
-74.10141702,4.61350687999999,1595,1332,2819,AK 36 X CL 8A,PUENTE ARANDA,NO,DOBLE,NO,2014/02/10 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",3,10,2,"3,11",N/A,23,N/A,NO,0,"Brechas, Fases por demanda",2707
-74.07723799,4.616781597,1596,513,2828,AK 19 X CL 24,LOS MARTIRES,C900,SENCILLA,SI,1993/12/20 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",8,8,3,"2,3",N/A,"22,23,32,33",N/A,43.44,0,N/A,2706
-74.12845656,4.66404673,1597,1360,2837,KR 82 X AC 22,FONTIBON,C900,SENCILLA,SI,2014/09/15 00:00:00+00,NORMAL,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL",9,9,2,"3,5,91",N/A,"21,23,33","721, 723,733",NO,0,Activación de sonoro,2410
-74.1260136,4.66626268200002,1598,792,2838,KR 82 X CL 23,FONTIBON,C900,SENCILLA,SI,1993/12/30 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",7,7,4,"1,4,93",N/A,"21,23,24,31 (Reg)",N/A,NO,8,N/A,2410
-74.07593737,4.64212504300002,1599,496,2839,KR 27 X AC 53,TEUSAQUILLO,C900,DOBLE,SI,1994/11/15 00:00:00+00,NORMAL,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL",10,14,3,"3,4,12",N/A,"23,24,212,312","723,724, 7312",NO,0,"Conteo, Brechas, Activación de sonoro",2811
-74.07614697,4.64107909400002,1600,498,2839,KR 27 X CL 52,TEUSAQUILLO,NO,DOBLE,NO,1994/11/15 00:00:00+00,NORMAL,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL",4,14,2,"2,3A",N/A,"22,23A",N/A,NO,0,N/A,2811
-74.077366,4.64027215099998,1601,514,2840,KR 28 X CL 51,TEUSAQUILLO,ACTROS,DOBLE,SI,1998/08/05 00:00:00+00,NORMAL,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL",5,15,2,"1,3,14",N/A,"21,23",N/A,NO,0,Brechas,2811
-74.07631651,4.64008879900001,1602,502,2840,KR 27 X CL 51,TEUSAQUILLO,NO,DOBLE,NO,1998/08/05 00:00:00+00,NORMAL,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL",10,15,3,"2,4,13,792",N/A,"22,24,213","722, 724, 7213",NO,0,Desconectadas,2811
-74.19382893,4.62732604299998,1603,1734,3031,KR 89 X AC 59C SUR,BOSA,C900,SENCILLA,SI,2022/02/21 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",8,8,2,"3,4",N/A,"24,23","723,724","43,44",0,"Fase por demanda peatonal, Fases por demanda pearonal sonoro",3422
-74.19005115,4.62388374900002,1604,1735,3033,KR 87H X AC 59C SUR,BOSA,C900,SENCILLA,SI,2022/02/21 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",8,8,2,"3,4",N/A,"24,23",725,"43,44",0,Fase por demanda peatonal,3422
-74.07139444,4.58978202999998,1605,1199,3034,KR 3 ESTE X CL 6,CANDELARIA,ACTROS,SENCILLA,SI,2016/12/19 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",14,14,4,"1,2,3,4,5,93",N/A,"21,22,23,24,31,32,34,293",N/A,NO,0,N/A,3607
-74.07342691,4.59017329199997,1606,1200,3035,KR 2 X CL 6,CANDELARIA,ACTROS,SENCILLA,SI,2010/06/04 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",9,9,3,"1,2,3,4,91",N/A,"21,23,34,291",N/A,NO,0,N/A,3607
-74.07650828,4.58996941599997,1607,1198,3036,KR 4 X CL 6,SANTA FE,ACTROS,SENCILLA,SI,2010/06/03 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",6,6,2,"1,3,4",N/A,"21,23,34",N/A,NO,0,Brechas,3607
-74.0889137,4.59728277200003,1608,1188,3037,AK 18 X DG 4A,LOS MARTIRES,C900,DOBLE,SI,2010/03/13 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",4,8,2,"1,4A",N/A,"21,24A",N/A,NO,0,N/A,3623
-74.08939199,4.596032138,1609,1189,3037,KR 18 X CL 3,LOS MARTIRES,NO,DOBLE,NO,2010/03/13 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",4,8,2,"4,11",N/A,"24,211",N/A,NO,0,N/A,3623
-74.07734623,4.59012093199999,1610,1181,3038,KR 5 X CL 6,SANTA FE,NO,DOBLE,NO,2010/03/17 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",7,14,3,"1,3,8,14",N/A,"21,23,34",N/A,NO,0,"Brechas, Fases por demanda",3607
-74.07862085,4.59035527399999,1611,1182,3038,KR 6 X CL 6,SANTA FE,ACTROS,DOBLE,SI,2010/03/17 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",7,14,3,"2,4,7,13",N/A,"22,24,313",N/A,NO,0,"Brechas, Fases por demanda",3607
-74.1878007,4.63790866199997,1612,1546,3291,KR 95A X AC 54 S,BOSA,NO,DOBLE,NO,2018/04/27 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",16,23,3,"1,2,3,7,8,14",N/A,"21,22,23,214,31,32,33,314",N/A,"41C, 43C",0,N/A,3424
-74.18425948,4.606281352,1613,932,3292,KR 79C X CL 65 S,BOSA,ACTROS,SENCILLA,SI,2018/03/27 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",8,8,3,"2,3",N/A,"22,23,33","722, 723, 733",NO,0,Activación de sonoro,3419
-74.10844367,4.58205584000001,1614,1254,3295,KR 21 X CL 27 S,RAFAEL URIBE,C900,SENCILLA,SI,2012/06/27 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",5,5,2,"1,4",N/A,"21,24,34",N/A,NO,0,N/A,3605
-74.11059442,4.58875421499999,1615,1030,3298,KR 27 X CL 26 S,RAFAEL URIBE,ACTROS,SENCILLA,SI,1990/09/18 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",7,7,3,"1,2,5,6",N/A,"21,32,35",N/A,NO,0,N/A,3618
-74.10967667,4.58433019,1616,1029,3299,KR 24 X CL 27 S,RAFAEL URIBE,C900,DOBLE,SI,1988/04/14 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",4,11,3,"1,4,6,12",N/A,"21,24",N/A,NO,0,N/A,3524
-74.11091882,4.58425623400001,1617,1032,3299,KR 24 X CL 28 S,RAFAEL URIBE,NO,DOBLE,NO,1988/04/14 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",3,11,3,"2,3,11",N/A,"22,23",N/A,NO,0,N/A,3524
-74.11304645,4.58868849300001,1618,1044,3300,KR 27 X CL 29 S,RAFAEL URIBE,NO,DOBLE,NO,2006/09/21 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",7,14,3,"1,7,12,93",N/A,"23,31,212",N/A,NO,0,N/A,3618
-74.11445752,4.588536901,1619,1045,3300,KR 27 X CL 30 S,RAFAEL URIBE,ACTROS,DOBLE,SI,2006/09/21 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",7,14,3,"2,4,5,11",N/A,"24,32,211",N/A,NO,0,N/A,3618
-74.12270325,4.58980021000002,1620,1186,3301,KR 27 X CL 38A S,ANTONIO NARINO,C900,SENCILLA,SI,2010/03/26 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",4,4,2,"4,91",N/A,"24,291",N/A,NO,0,"Brechas, Fases por demanda, Fases por demanda peatonal",3618
-74.134591,4.61763999999999,1621,1874,3462,KR 71 X CL 24 S Y 8 SUR,KENNEDY,NO,DOBLE,NO,2024/12/14 00:00:00+00,PMT,BT-TF,PROVISIONAL_PMT,"VEHICULAR, PEATONAL",4,14,3,"6,14",N/A,"26,36,314",N/A,NO,0,N/A,3523
-74.12626536,4.606542897,1622,793,3463,KR 52A X AC 26 S,PUENTE ARANDA,C900,DOBLE,SI,1993/11/23 00:00:00+00,PMT,R-TF,DEFINITIVA,"VEHICULAR, PEATONAL",8,13,3,"2,3,14 / 1,4,13,61",N/A,"22,214,33 / 21, 24, 313",N/A,NO,0,"Brechas, Fases por demanda",3522
-74.12561387,4.605871761,1623,794,3463,KR 52 X AC 26 S,PUENTE ARANDA,NO,DOBLE,NO,1993/11/23 00:00:00+00,PMT,R-TF,DEFINITIVA,"VEHICULAR, PEATONAL",7,13,3,"1,4,13,61 / 2,3,14",N/A,"21,213,34 / 22, 214, 33",N/A,NO,0,"Brechas, Fases por demanda",3522
-74.1355035,4.61410847299999,1624,818,3464,KR 69B X AC 26 S,KENNEDY,C900,DOBLE,SI,1988/02/26 00:00:00+00,PMT,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",9,15,2,"1,3,4,12",N/A,"21, 212,34, 23",N/A,NO,0,N/A,3504
-74.136028,4.61376000000001,1625,1878,3464,KR 69B X CL 31 S,KENNEDY,NO,DOBLE,NO,2024/12/14 00:00:00+00,PMT,BT-TF,PROVISIONAL_PMT,"VEHICULAR, PEATONAL",6,15,3,"2,3A,11",N/A,"22,23A,211,33A",N/A,NO,0,N/A,3504
-74.149339,4.61768604100001,1626,863,3465,TV 73C BIS A X CL 38B S,KENNEDY,ACTROS,SENCILLA,SI,1998/02/01 00:00:00+00,PMT,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",6,6,3,"3,4,7",N/A,"23,24,37",N/A,NO,0,"Conteo, Brechas, Fases por demanda",3531
-74.15278855,4.61709664199998,1627,872,3466,TV 73D X CL 40 S,KENNEDY,ACTROS,SENCILLA,SI,1988/02/26 00:00:00+00,PMT,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",11,11,3,"1,2,3,4,61",N/A,"21,22,23,24,33,34",N/A,NO,0,N/A,3531
-74.15433457,4.61680068300001,1628,880,3467,TV 74F X CL 40F S,KENNEDY,ACTROS,SENCILLA,SI,1988/02/26 00:00:00+00,PMT,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",9,9,4,"1,2,3,4,8",N/A,"21,22,23,34",N/A,NO,0,N/A,3531
-74.15980243,4.615848513,1629,892,3468,TV 78H X CL 42 S,KENNEDY,ACTROS,SENCILLA,SI,1988/02/26 00:00:00+00,PMT,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",8,8,3,"1,2,3,4",N/A,"21,22,24,33",N/A,NO,0,N/A,3531
-74.12268284,4.669249498,1630,785,2841,KR 82 X AC 24,FONTIBON,C900,SENCILLA,SI,1994/02/24 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",9,9,3,"1,3,4",N/A,"21,23,24,31,33,34 (Reg)",N/A,NO,12,Cola - Siguiente Intersección,2410
-74.12533215,4.67206465599998,1631,791,2842,AK 86 X AC 24,FONTIBON,ACTROS,SENCILLA,SI,2000/01/13 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",8,8,2,"1,2,3,4",N/A,"22,24,31,33",N/A,NO,0,"Conteo, Brechas",2410
-74.12790886,4.66901209899999,1632,797,2843,AK 86 X CL 23,FONTIBON,ACTROS,SENCILLA,SI,2000/01/13 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,EXCLUSIVA PEATONAL,4,4,2,"1,2",N/A,"21,22 (Exc)",N/A,NO,0,"Cola - Siguiente Intersección, Fases por demanda peatonal",2410
-74.1304967,4.66589997900002,1633,800,2844,AK 86 X AC 22,FONTIBON,ACTROS,SENCILLA,SI,2000/02/01 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",13,13,3,"1,2,3,4,11,12,91",N/A,"21,22,23,34,311,312",N/A,NO,0,"Conteo, Brechas, Fases por demanda peatonal",2410
-74.1506244,4.64569597799999,1634,865,2845,AK 86 X AC 8,KENNEDY,C900,SENCILLA,SI,2006/09/27 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",11,11,3,"1,2,4,5,792",N/A,"22,24,31",722.724.731,NO,0,"Conteo, Brechas, Fases por demanda, Cola - Siguiente Intersección, Activación de sonoro",2404
-74.14724769,4.64896844499998,1635,855,2846,AK 86 X CL 10,KENNEDY,C900,SENCILLA,SI,2007/08/11 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",8,8,2,"1,2,7,93",N/A,"22,27,31,293",N/A,NO,0,"Conteo, Brechas",2404
-74.13329067,4.66239445899998,1636,808,2847,AK 86 X CL 19A,FONTIBON,ACTROS,SENCILLA,SI,2008/04/23 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",10,10,2,"1,2,3,4",N/A,"22,23,24,31,33,34",N/A,NO,0,"Conteo, Brechas",2410
-74.14066095,4.65519447000003,1637,1307,2849,AK 86 X CL 13D,KENNEDY,C900,SENCILLA,SI,2013/05/08 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",6,6,3,"1,2,5,6",N/A,"21,22",N/A,NO,0,"Conteo, Brechas, Cola - Siguiente Intersección",2404
-74.07955841,4.590795722,1638,1183,3039,KR 7 X CL 6,SANTA FE,ACTROS,DOBLE,SI,2010/03/17 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",7,15,3,"2,4,7,13",N/A,"22,24,313",N/A,42,0,"Brechas, Fases por demanda",3607
-74.08046481,4.59145357099999,1639,1184,3039,KR 8 X CL 6,SANTA FE,NO,DOBLE,NO,2010/03/17 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",8,15,3,"1,3,8,14",N/A,"21,23,314",N/A,41,0,"Brechas, Fases por demanda",3607
-74.08366924,4.59122389800001,1640,955,3041,AK 10 X CL 2,SANTA FE,C900,SENCILLA,SI,1993/10/14 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",8,8,3,"1A,2A,3","1B,2B","22,23,31",N/A,NO,0,"Conteo, Cola - Siguiente Intersección",3606
-74.08490205,4.58932954699998,1641,956,3042,AK 10 X CL 1,SANTA FE,ACTROS,SENCILLA,SI,2004/07/01 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",15,15,3,"1A,2A,3,4,7","1B,2B","21,22,23,24,31,32,33,34",N/A,NO,0,"Conteo, Brechas",3606
-74.08179347,4.58658694600001,1642,953,3043,KR 7 X CL 1,SANTA FE,NO,DOBLE,NO,1989/09/13 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",7,13,2,"2,4,6",N/A,"22,24,32",N/A,42,0,Brechas,3607
-74.08293369,4.58741226900003,1643,954,3043,KR 8 X CL 1,SANTA FE,ACTROS,DOBLE,SI,1989/09/13 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",6,13,2,"1,14",N/A,"21,31,214,314",N/A,NO,0,Brechas,3607
-74.148303,4.56797999999998,1644,1039,3044,KR 23C X CL 64 SUR,CIUDAD BOLIVAR,C900,SENCILLA,SI,2025/03/27 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",6,6,4,"1,2,3,4",N/A,"22, 23",N/A,NO,0,N/A,3510
-74.08651635,4.58689099499998,1645,1272,3045,AK 10 X CL 2 S,ANTONIO NARINO,ACTROS,SENCILLA,SI,2012/09/15 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",13,13,3,"1A,2A,7","1B,2B","21,22,27,31,32","722, 727, 731",NO,0,"Conteo, Brechas, Activación de sonoro",3606
-74.18036737,4.62591866899999,1646,1070,3046,KR 87 X CL 53 S,BOSA,C900,SENCILLA,SI,2023/04/13 00:00:00+00,PMT,BT-TF,PROVISIONAL_PMT,"VEHICULAR, PEATONAL",6,6,4,"1,3,4",N/A,"21,23,24",N/A,NO,0,N/A,3421
-74.11980138,4.58312795699999,1647,1475,3302,KR 25 X CL 36 S,RAFAEL URIBE,C900,SENCILLA,SI,2017/03/19 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",13,18,3,"1,2,3,4,6,11,91",N/A,"21,22,23,24,33,34","721, 722, 724, 733, 793",NO,0,Activación de sonoro,3524
-74.13232772,4.61131982199998,1648,1630,3303,KR 68H X AC 26 S,KENNEDY,C900,SENCILLA,SI,2019/07/21 00:00:00+00,PMT,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",8,8,2,"3,4,91,92",N/A,"23,24,291,292",N/A,NO,0,"Conteo, Brechas, Fases por demanda, Fases por demanda peatonal",3504
-74.18602037,4.60952452800001,1649,1663,3305,KR 80I X CL 65 SUR,BOSA,C900,SENCILLA,SI,2021/02/16 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",8,8,3,"1,3",N/A,"21,23,31,33",N/A,"41,42",0,Activación de sonoro,3419
-74.14060677,4.60631050400002,1650,1664,3306,KR 68L X CL 39 SUR,KENNEDY,C900,SENCILLA,SI,2021/02/23 00:00:00+00,NORMAL,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL",9,13,3,"1,2,3,4,93",N/A,"21,22,23,24","721, 722, 723,724",NO,0,N/A,3505
-74.15238032,4.57079122900001,1651,1688,3308,KR 38 X CL 64 SUR,CIUDAD BOLIVAR,C900,SENCILLA,SI,2020/12/11 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",6,6,5,"1,2,2A,4",N/A,"21,24",N/A,NO,0,N/A,3510
-74.15416385,4.59876914199998,1652,1696,3309,KR 63 X CL 57C S,CIUDAD BOLIVAR,C900,SENCILLA,SI,2020/10/29 00:00:00+00,NORMAL,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL",6,8,4,"1,2,3,5",N/A,"22,33 (Reg)","723, 733",NO,0,"Fases por demanda, Cola - Siguiente Intersección, Activación de sonoro",3506
-74.11913982,4.61294737999998,1653,1689,3310,TV 53 X CL 2 (Costado Sur),PUENTE ARANDA,C900,SENCILLA,SI,2020/12/12 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",6,6,5,"1,2,3",N/A,22,N/A,"41,42",0,N/A,3526
-74.13653953,4.54611020800002,1654,1700,3311,KR 17 X CL 71 BIS S,CIUDAD BOLIVAR,C900,SENCILLA,SI,2020/12/24 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,EXCLUSIVA PEATONAL,4,4,2,"1,2",N/A,"21,22 (Exc)",N/A,NO,0,N/A,3511
-74.15815346,4.61325856600001,1655,1710,3312,KR 78 X CL 42 S,KENNEDY,C900,SENCILLA,SI,2022/10/18 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",7,7,3,"1,3,4,4A",N/A,"21,23,34",N/A,NO,0,N/A,3531
-74.16259381,4.615181699,1656,901,3469,TV 78H X AC 43 S,KENNEDY,ACTROS,SENCILLA,SI,1988/02/26 00:00:00+00,PMT,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",17,17,4,"1,2,3,4,5,6,92,93",N/A,"22,24,31,33,34,292",N/A,NO,0,N/A,3531
-74.14638795,4.6240861,1657,854,3470,KR 75 X CL 26 S,KENNEDY,C900,SENCILLA,SI,1994/11/21 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",7,7,3,"1,3,4,7",N/A,"21,23,34",N/A,NO,0,N/A,3528
-74.14548039,4.62324655800001,1658,850,3471,KR 73D X CL 26 S,KENNEDY,C900,SENCILLA,SI,1994/11/21 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",10,10,2,"3,4,6,92",N/A,"24,26,292,33",N/A,"43,44",0,N/A,3528
-74.14431594,4.62219292999998,1659,843,3472,KR 73B BIS X CL 26 S,KENNEDY,C900,SENCILLA,SI,1993/12/10 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",8,8,3,"3,4,5,7,91",N/A,"23,25,37",N/A,NO,0,N/A,3528
-74.14713739,4.62141176699998,1660,856,3473,KR 73D X CL 35B S,KENNEDY,C900,SENCILLA,SI,1998/01/17 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",4,4,2,"2,7",N/A,"22,27",N/A,NO,0,N/A,3528
-74.14593671,4.62735558899999,1661,852,3474,KR 78B X CL 3,KENNEDY,C900,SENCILLA,SI,1998/01/29 00:00:00+00,PMT,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",5,5,4,"2,3,4",N/A,"22,24",N/A,NO,0,N/A,3528
-74.16298502,4.634546994,1662,902,3475,AK 86 X CL 38 S Y DG 38 S,KENNEDY,C900,SENCILLA,SI,2002/11/10 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",13,16,3,"2A,4,7","2B,11B","22,24,27,34, 311",N/A,"41,42",0,N/A,3405
-74.15634601,4.64053608500001,1663,885,3476,AK 86 X DG 3,KENNEDY,C900,SENCILLA,SI,2004/07/23 00:00:00+00,PMT,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",19,19,4,"1A,2A,3,4A,12,14A,112,114A","1B, 2B,4B,92B,93B","21A, 24A,24B,33A,33B,2112, 2114A",N/A,NO,0,N/A,3405
-74.15353,4.63565496500001,1664,879,3477,AK 80G X DG 3,KENNEDY,C900,SENCILLA,SI,2003/12/11 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",12,12,3,"2,3A,4A,91,92,93","3B,4B","22,291,292,293",N/A,NO,0,N/A,3426
-74.12931483,4.67652739599998,1665,1451,2850,TV 95A X AC 24,FONTIBON,C900,SENCILLA,SI,2016/01/16 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,EXCLUSIVA PEATONAL,6,6,3,"3,4",N/A,"23,24 (Exc)",724,NO,0,"Cola - Siguiente Intersección, Activación de sonoro",2415
-74.13872735,4.65668406600003,1666,1464,2851,AK 86 X CL 15A,KENNEDY,C900,SENCILLA,SI,2017/05/10 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",10,10,4,"1,2,94,792",N/A,"21,22,294",7.217.227.294,NO,0,"Conteo, Activación de sonoro",2404
-74.10845367,4.67378746399999,1667,719,2854,KR 73A X AC 53,ENGATIVA,C900,SENCILLA,SI,1993/05/12 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",10,10,3,"1,2,3,4",N/A,"21,22,23,24,33,34",N/A,NO,0,"Conteo, Cola - Siguiente Intersección",2302
-74.12605802,4.64508304700001,1668,1648,2860,KR 71D X CL 12D,KENNEDY,C900,SENCILLA,SI,2019/09/30 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",17,17,3,"1,2,7,91,93",N/A,"21,22,27,31,32,293","721, 722, 727, 731, 732, 7293",NO,0,"Brechas, Activación de sonoro",2418
-74.13032291,4.64628265099998,1669,1649,2862,AK 72 X CL 12B,KENNEDY,C900,SENCILLA,SI,2019/10/01 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",7,7,3,"1,2,94",N/A,"21,22,294,33",N/A,NO,0,"Brechas, Fases por demanda",2403
